Permittivity  data per frequency,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,"Stirrer, RPM","Conductivity, mS/cm",Volume_V,Phase_Sh,Fs_in,Biomasse_X_in,Proteine_P_in,Biomasse_X_target,Proteine_P_target
3.07339478,8.16704178,11.58116531,14.30113602,16.2602272,17.33731461,17.99276352,18.2279129,18.29242897,17.41575623,16.95929718,16.4835434,15.26354408,453.0,35.24377441,2.59103433333333,0,0.62,79.6046655183448,483.166891001534,79.6046655183448,483.166891001534
3.15747833,8.08454514,11.73048019,14.32749939,16.14930344,17.31845474,17.91630745,18.21212578,18.42346764,17.3650074,16.9280777,16.37825775,15.30265808,453.0,35.26037216,2.59092416666667,0,0.62,79.6182470014177,483.512739563929,79.6182470014177,483.512739563929
3.42292023,8.09794998,11.89977264,14.63062286,16.40013123,17.40277863,18.07640076,18.2842598,18.51809692,17.54397392,17.12424469,16.56912804,15.34607887,453.0,35.25378036,2.592514,0,0.64,79.6307838840475,483.858218327557,79.6307838840475,483.858218327557
3.35680389,8.31145477,11.92541885,14.71250153,16.43394852,17.43341827,18.15649605,18.36960411,18.5258255,17.63689041,17.21606827,16.68026733,15.49898338,453.0,35.12582779,2.59330383333333,0,0.64,79.6395499385804,484.203326038283,79.6395499385804,484.203326038283
3.39337158,8.20607376,11.61616516,14.47966385,16.41228867,17.28792191,18.08958244,18.14889336,18.22028732,17.5950489,17.13814354,16.63494682,15.36420059,453.0,35.11392593,2.59399366666667,0,0.64,79.6489582886708,484.548061441971,79.6489582886708,484.548061441971
3.15531158,8.27849579,11.49430466,14.38934708,16.31047058,17.19874954,18.07479286,18.13897324,18.14735031,17.559515,17.10746193,16.58497238,15.35075188,453.0,35.21353912,2.5946835,0,0.64,79.6551888920975,484.892423284484,79.6551888920975,484.892423284484
3.16976166,8.22481155,11.66210938,14.37030792,16.24484634,17.26280594,18.16437531,18.34977531,18.35401917,17.5995636,17.15298462,16.53314972,15.36689949,453.0,35.20685959,2.59537333333333,0,0.64,79.6584968267402,485.236410311688,79.6584968267402,485.236410311688
3.08730316,7.84558105,11.7183075,14.28227234,16.24077988,17.23553085,18.07038116,18.27039528,18.40511131,17.57066536,17.21606445,16.51643562,15.3359642,453.0,35.14993668,2.59586316666667,0,0.64,79.6606100039511,485.580021269447,79.6606100039511,485.580021269447
3.3980484,8.17817307,11.87586594,14.41524506,16.41632843,17.35168457,18.17630959,18.41300774,18.40163422,17.65678024,17.26442909,16.57806587,15.43230057,453.0,35.03858948,2.596353,0,0.64,79.6624415571793,485.923254903623,79.6624415571793,485.923254903623
3.55130005,8.47697449,11.80243683,14.40463257,16.4298172,17.26912689,18.064394,18.30791855,18.22476578,17.63081741,17.1997776,16.58385086,15.41577911,480.0,34.99080276,2.59714283333333,0,0.64,79.6635068367858,486.266109960082,79.6635068367858,486.266109960082
3.38243866,8.27136993,11.75968552,14.38801956,16.23605347,17.28632355,18.02227592,18.22342873,18.1120224,17.54972839,17.14538574,16.66990662,15.46275139,541.0,35.09389877,2.59743266666667,0,0.64,79.6637919954882,486.608585184688,79.6637919954882,486.608585184688
3.38581085,8.10381317,11.81201553,14.34291458,16.17049408,17.22040939,17.96939087,18.13417053,18.04350471,17.69256783,17.27636719,16.65006447,15.36212921,562.0,35.12284851,2.5973225,0,0.64,79.6641357240364,486.950679323303,79.6641357240364,486.950679323303
3.39518738,7.95840836,11.74222946,14.16561508,16.04076767,17.25135422,17.99594116,18.13875389,17.98516464,17.62150764,17.18078041,16.75210571,15.26457787,544.0,35.16503143,2.59891233333333,0,0.62,79.6650476594954,487.292391121794,79.6650476594954,487.292391121794
2.84571838,6.98718262,11.39253998,13.97735214,15.71833134,16.93017578,17.78727913,17.95614815,17.73158836,17.44287109,17.04130363,16.57472801,15.22893906,528.0,34.78845596,2.59930216666667,0,0.62,79.666687341119,487.633719326024,79.666687341119,487.633719326024
2.36938477,6.69875717,11.09547806,13.93223953,15.47787189,16.82027054,17.70788383,17.76464462,17.80155563,17.57014656,16.99074745,16.45020485,15.32678223,517.0,34.47980499,2.599792,0,0.62,79.6693022380251,487.974662681856,79.6693022380251,487.974662681856
1.63175201,6.26823807,10.59948349,13.4970665,15.13825512,16.57800293,17.49856758,17.5044384,17.58701324,17.34126472,16.70689964,16.22099686,15.19631767,508.0,34.29166031,2.60048183333333,0,0.62,79.6731676250466,488.315219935155,79.6731676250466,488.315219935155
1.52577209,5.87184906,10.29144669,13.28179932,14.97681904,16.41118622,17.23111343,17.40912247,17.57422447,17.07943535,16.51220703,16.22968674,15.21131516,508.0,33.93886185,2.60097166666667,0,0.62,79.6783841309343,488.655389831785,79.6783841309343,488.655389831785
1.27921295,5.78279877,10.33669662,12.96831894,14.89617443,16.21006775,17.18417168,17.51299858,17.46343422,17.09628105,16.39316368,16.13726234,15.0454998,501.0,33.75799179,2.6014615,0,0.62,79.6849573520821,488.99517111761,79.6849573520821,488.99517111761
1.09266663,5.37221527,10.1302681,12.69055939,14.7329874,16.08372498,17.02502823,17.3247757,17.2574482,16.88044167,16.20186806,15.94163322,14.83516788,483.0,33.71416855,2.60215133333333,0,0.62,79.6929905509466,489.334562538494,79.6929905509466,489.334562538494
1.07672882,5.43909836,10.01997375,12.75660706,14.77126217,16.06112671,17.01435471,17.27001572,17.11434746,16.79357529,16.09856796,15.84537315,14.84469414,477.0,33.81553268,2.60274116666667,0,0.62,79.7021555984954,489.673562840302,79.7021555984954,489.673562840302
0.6833725,5.36896515,10.06306839,12.69267273,14.75220966,15.94372082,17.04598045,17.24124336,17.10542488,16.79790306,16.09151649,15.75405884,14.8063097,477.0,33.87350464,2.603131,0,0.62,79.712264522096,490.012170768897,79.712264522096,490.012170768897
0.65139008,5.55493164,10.08396912,12.76916885,14.82087421,15.986022,17.06386375,17.44138145,17.19610405,16.77510643,16.0677433,15.84823799,14.79370213,477.0,33.97505188,2.60302083333333,0,0.62,79.7238139176434,490.350385070143,79.7238139176434,490.350385070143
0.3687439,5.81244659,10.14300919,12.90239716,14.87182713,16.01426315,17.04691887,17.40392113,17.23073769,16.89796448,16.18710327,15.85398483,14.98692608,477.0,34.10927582,2.60431066666667,0,0.6,79.7368734263379,490.688204489905,79.7368734263379,490.688204489905
0.67484283,6.02228165,10.32440186,12.95013428,15.06725407,16.09994507,17.24608994,17.52990913,17.38674927,16.91811752,16.4260006,15.98749924,15.03129864,477.0,34.17174149,2.6048005,0,0.6,79.7510971767723,491.025627774047,79.7510971767723,491.025627774047
1.0006485,6.17142105,10.34018707,13.07531738,15.04561901,16.2394104,17.28653717,17.51898956,17.45489502,16.83004761,16.44467735,15.9331131,15.12348557,477.0,34.18993378,2.60529033333333,0,0.6,79.7662699322512,491.362653668432,79.7662699322512,491.362653668432
1.31142426,6.66353607,10.49803162,13.22022629,15.30885792,16.39175415,17.45843887,17.5916481,17.5996666,16.98440742,16.54122162,16.13404465,15.14693069,477.0,34.27939987,2.60608016666667,0,0.6,79.7822084199345,491.699280918925,79.7822084199345,491.699280918925
1.77361298,6.59563446,10.87923813,13.41682053,15.48362064,16.57793808,17.5904007,17.67525482,17.65630341,17.12059784,16.60801697,16.31104279,15.30436134,477.0,34.37948227,2.60657,0,0.6,79.7988382859074,492.03550827139,79.7988382859074,492.03550827139
1.96659851,6.96408081,11.15455627,13.54601288,15.71792316,16.8716507,17.80303192,17.79816437,17.9153862,17.31541634,16.73336601,16.51911545,15.49463463,477.0,34.3698616,2.60695983333333,0,0.6,79.8161160599814,492.371334471691,79.8161160599814,492.371334471691
1.54298401,6.83614349,11.03525162,13.40104675,15.56237888,16.73836136,17.72329521,17.71952438,17.77763748,17.19002724,16.56750298,16.32679939,15.36082268,477.0,34.3424263,2.60754966666667,0,0.6,79.8340213178987,492.706758265692,79.8340213178987,492.706758265692
1.64323425,7.04700851,10.95577621,13.48987579,15.51903248,16.73626328,17.63731194,17.77033234,17.81290627,17.24356461,16.56344604,16.19950676,15.33625793,477.0,34.38376999,2.6079395,0,0.6,79.8525952606149,493.041778399258,79.8525952606149,493.041778399258
2.01356506,7.24368286,10.962883,13.57884598,15.5584383,16.84467316,17.6708889,17.88753128,17.82304192,17.23164368,16.67665482,16.14895439,15.21421242,477.0,34.38481522,2.60822933333333,0,0.6,79.8718251159154,493.376393618251,79.8718251159154,493.376393618251
1.9100647,6.89669037,10.80194855,13.35219574,15.45912075,16.68361664,17.50392151,17.6761837,17.72116661,17.10015678,16.48357201,16.08613205,15.15811825,477.0,34.40073013,2.60931916666667,0,0.6,79.8916705991898,493.710602668537,79.8916705991898,493.710602668537
1.93093109,7.0425415,11.05920029,13.5516777,15.60955906,16.84664536,17.70245934,17.65135574,17.89684105,17.29388618,16.61636925,16.06381035,15.22708321,477.0,34.47536469,2.609809,0,0.61,79.9121092775537,494.044404295979,79.9121092775537,494.044404295979
2.2487793,6.87430191,11.03163147,13.51726151,15.44754124,16.75617599,17.52418518,17.58078003,17.87125206,17.25270653,16.59216499,16.00008965,15.14213753,477.0,34.4812851,2.61039883333333,0,0.61,79.9330153394979,494.377797246442,79.9330153394979,494.377797246442
2.46831512,7.08311081,11.14172745,13.62421036,15.61207485,16.84513855,17.6643486,17.76203728,18.04365921,17.40950394,16.72629166,16.06517982,15.19514465,477.0,34.34161758,2.61078866666667,0,0.61,79.9544612872805,494.710780265789,79.9544612872805,494.710780265789
2.07530975,7.04395676,10.99245071,13.58005905,15.5979414,16.72082138,17.5213604,17.71460915,17.87221718,17.4023304,16.82128334,16.11811066,15.11117077,477.0,34.50554276,2.6113785,0,0.61,79.9761686887353,495.043352099885,79.9761686887353,495.043352099885
1.95776367,6.66389847,10.83581924,13.64280319,15.55514812,16.6697197,17.48150444,17.70574951,17.82167053,17.28724289,16.73219681,16.19621277,15.08922291,477.0,34.37341309,2.61196833333333,0,0.61,79.9968620645343,495.375511494594,79.9968620645343,495.375511494594
1.95017242,6.66704559,10.76523209,13.6092453,15.54855633,16.77851868,17.4168148,17.58740425,17.83673668,17.35039139,16.76018333,16.12993431,15.03739929,477.0,34.40715027,2.61265816666667,0,0.61,80.0204460390758,495.707257195779,80.0204460390758,495.707257195779
1.89651489,7.00527573,10.90071106,13.61284256,15.48956203,16.84583664,17.57596588,17.71582222,17.83477783,17.35870743,16.82413101,16.16527939,15.17725849,477.0,34.40511703,2.613148,0,0.61,80.0411177078488,496.038587949306,80.0411177078488,496.038587949306
2.13654327,6.87968445,10.87421799,13.5823555,15.50765324,16.85991669,17.5992012,17.71327972,17.90038872,17.4058094,16.88927269,16.25273705,15.21279526,477.0,34.32772446,2.61363783333333,0,0.61,80.0618939529614,496.369502501037,80.0618939529614,496.369502501037
1.58995819,6.8931694,10.80014801,13.7235527,15.72086811,16.84689331,17.60237885,17.82399178,18.01558304,17.53658485,16.86871719,16.3145771,15.2121582,477.0,34.3096962,2.61372766666667,0,0.61,80.0822697736783,496.699999596838,80.0822697736783,496.699999596838
1.63101196,6.84972763,10.93199921,13.67263031,15.61920452,16.83884811,17.73390961,17.90106773,17.93782234,17.50233078,16.90563965,16.21436119,15.23665428,477.0,34.29778671,2.6147175,0,0.61,80.1024755581875,497.030077982572,80.1024755581875,497.030077982572
1.26811218,6.77671051,10.72058105,13.62468338,15.52784061,16.81304932,17.71573448,17.78657532,17.85443497,17.43363571,16.83169556,16.12670708,15.22012329,477.0,34.30703735,2.61520733333333,0,0.63,80.1230833950759,497.359736404103,80.1230833950759,497.359736404103
1.19642639,6.93658066,10.78173065,13.63325119,15.51913548,16.87651443,17.72535896,17.78647614,17.87763023,17.33553696,16.7387886,16.21832466,15.23262596,477.0,34.41172028,2.61579716666667,0,0.63,80.1414912728082,497.688973607296,80.1414912728082,497.688973607296
0.87725067,6.73881912,10.5595932,13.54032516,15.36752415,16.71686554,17.60978889,17.64180183,17.72616196,17.30354881,16.61324692,16.04031944,15.12821674,477.0,34.40473557,2.616287,0,0.63,80.1578082730669,498.017788338014,80.1578082730669,498.017788338014
0.81547546,6.87543488,10.92792511,13.53265381,15.40627384,16.70085144,17.61903763,17.57944489,17.71434593,17.32912827,16.62881851,16.05584908,15.0986166,477.0,34.34306717,2.61697683333333,0,0.63,80.1738257788567,498.346179342122,80.1738257788567,498.346179342122
0.89730072,6.88477325,10.68699646,13.43735886,15.32894802,16.61607742,17.48644447,17.63120842,17.68857193,17.26142311,16.56829262,15.88232231,15.06242275,477.0,34.30876541,2.61736666666667,0,0.63,80.1914353495292,498.674145365483,80.1914353495292,498.674145365483
0.84619904,6.75926208,10.49531555,13.2705307,15.25674534,16.39835739,17.38207436,17.67396164,17.86827087,17.19333649,16.5925312,16.00950623,14.96687031,477.0,34.32781219,2.6180565,0,0.63,80.2059947201081,499.001685153962,80.2059947201081,499.001685153962
0.76091766,6.72403717,10.34584427,13.33036804,15.1771307,16.407444,17.26115417,17.65611649,17.65167236,17.09686852,16.51172447,15.97739601,14.93610001,477.0,34.3462944,2.61854633333333,0,0.63,80.2237097652124,499.328797453423,80.2237097652124,499.328797453423
1.6934433,6.90850067,10.51109695,13.55799484,15.34861851,16.58132172,17.54102325,17.95080376,17.97322083,17.33551407,16.80855179,16.12106705,15.12824535,477.0,34.28526688,2.61903616666667,0,0.63,80.2383681572478,499.65548100973,80.2383681572478,499.65548100973
1.40406799,6.85200119,10.47668839,13.45454025,15.25551128,16.62305069,17.41780663,17.8336544,17.83982658,17.23449516,16.90286636,16.07398796,15.32627487,477.0,34.29746246,2.619526,0,0.63,80.2557747630274,499.981734568747,80.2557747630274,499.981734568747
1.19151306,6.69865417,10.45876694,13.48965454,15.50524426,16.58601761,17.40081978,17.82443619,17.74685097,17.24114227,16.85508728,16.01852036,15.20433617,477.0,34.18925476,2.61971583333333,0,0.63,80.2737450241845,500.307556876338,80.2737450241845,500.307556876338
1.53937531,6.59400558,10.56183624,13.39244461,15.48016071,16.62076569,17.39433861,17.75404358,17.75115967,17.24048615,16.70802307,16.02454758,15.21696663,477.0,34.31473923,2.62070566666667,0,0.63,80.2931029616873,500.632946678367,80.2931029616873,500.632946678367
1.44732666,6.64385223,10.5233078,13.44522476,15.45936871,16.54871368,17.44702721,17.79542351,17.75214577,17.34923553,16.78672981,16.1281147,15.12140751,477.0,34.3873558,2.6213955,0,0.63,80.3139062454343,500.957902720698,80.3139062454343,500.957902720698
1.27248383,6.60908508,10.54588318,13.49274063,15.4339571,16.59622955,17.5148735,17.65624237,17.75489998,17.59023857,16.76652527,16.11507607,15.20070457,471.0,34.32397461,2.62188533333333,0,0.63,80.3360582426676,501.282423749196,80.3360582426676,501.282423749196
1.39520264,6.63607025,10.61452484,13.4230423,15.47063732,16.77416611,17.48610115,17.70460892,17.85238457,17.49959183,16.7040596,16.21757889,15.20411682,471.0,34.18205261,2.62237516666667,0,0.63,80.3619115829529,501.606508509725,80.3619115829529,501.606508509725
1.28257751,6.48178482,10.56626511,13.30678177,15.43651485,16.81241608,17.37449455,17.72999001,17.74910164,17.36040115,16.67798805,16.20887947,15.18052101,471.0,34.10082245,2.622965,0,0.63,80.3906651787099,501.930155748147,80.3906651787099,501.930155748147
1.24967957,6.57047653,10.46709442,13.20811462,15.28451252,16.62553787,17.1926403,17.65630722,17.57253838,17.23388481,16.69629478,16.07414436,15.06964207,471.0,34.14896011,2.62365483333333,0,0.63,80.4224942156808,502.253364210329,80.4224942156808,502.253364210329
1.69190979,6.79008102,10.6522522,13.4305954,15.37229252,16.65361404,17.4451313,17.74840927,17.69469452,17.26064491,16.89819336,16.25481606,15.09982967,471.0,34.30551147,2.62434466666667,0,0.63,80.4570613955263,502.576132642133,80.4570613955263,502.576132642133
1.13970184,6.53639984,10.41321945,13.55038452,15.29351902,16.67745972,17.31364822,17.68473053,17.61455536,17.12857437,16.77063942,16.10633469,14.95243454,471.0,34.32331848,2.6248345,0,0.63,80.4943506077744,502.898459789424,80.4943506077744,502.898459789424
1.34687042,6.46258545,10.38781357,13.54790497,15.24647045,16.57869339,17.19473648,17.64441681,17.52655411,17.04628944,16.66809273,16.01544952,15.00016308,471.0,34.31097031,2.62552433333333,0,0.63,80.5340198929986,503.220344398066,80.5340198929986,503.220344398066
1.55191803,6.59519577,10.35079193,13.57099915,15.34595585,16.60762787,17.24394035,17.55895424,17.43165588,17.06939125,16.66442299,15.99437904,15.08601952,471.0,34.25823593,2.62601416666667,0,0.63,80.5755083439714,503.541785213922,80.5755083439714,503.541785213922
1.04172516,6.36715317,10.14391708,13.28260422,15.08485508,16.38551712,17.06463051,17.36656952,17.27654457,16.79685211,16.39308548,15.71004677,14.74997902,471.0,34.28325653,2.626304,0,0.63,80.6181768576998,503.862780982858,80.6181768576998,503.862780982858
1.11675262,6.70351028,10.24489975,13.4887619,15.2670927,16.58396149,17.38147736,17.55618668,17.45571518,16.94805717,16.49922562,15.80469322,14.90787888,471.0,34.36639786,2.62729383333333,0,0.63,80.6613438967088,504.183330450737,80.6613438967088,504.183330450737
0.83164215,6.49373245,10.35089874,13.50555801,15.18526173,16.472332,17.27733612,17.62957382,17.4888401,16.976017,16.5058136,15.97049713,14.86774826,471.0,34.27558517,2.62798366666667,0,0.63,80.7042020766115,504.503432363424,80.7042020766115,504.503432363424
0.9096756,6.48486328,10.61396408,13.52198029,15.27395725,16.57976532,17.28619576,17.63434982,17.62082291,17.01378441,16.40893745,15.94178772,14.88122559,471.0,34.2937355,2.6286735,0,0.63,80.746127516497,504.823085466782,80.746127516497,504.823085466782
1.40281677,6.50612259,10.53869629,13.48659515,15.32779217,16.51913834,17.37460899,17.65608597,17.54553795,16.99438858,16.39123154,15.86712265,14.93975925,471.0,34.33123779,2.62916333333333,0,0.63,80.7868443870127,505.142288506675,80.7868443870127,505.142288506675
1.58970642,6.55677795,10.67391205,13.60427094,15.37788105,16.5551796,17.34482574,17.71777344,17.6510601,16.97962379,16.61827278,16.19787407,14.97919273,471.0,34.39962006,2.62965316666667,0,0.63,80.8235628060035,505.461040228967,80.8235628060035,505.461040228967
1.95172882,6.72597122,10.84091568,13.51954651,15.38741398,16.6276474,17.39388275,17.75983429,17.68657112,17.08350182,16.69862747,16.25319481,15.17084599,471.0,34.37685013,2.630243,0,0.63,80.8597491315262,505.779339379523,80.8597491315262,505.779339379523
1.72795105,6.67082214,10.73875427,13.7809639,15.37746143,16.79509735,17.46172333,17.76810646,17.75026131,17.18237877,16.70084,16.32710266,15.17798328,471.0,34.41012192,2.63083283333333,0,0.63,80.892902015904,506.097184704207,80.892902015904,506.097184704207
1.40211487,6.83299255,10.60548782,13.67889404,15.4634161,16.76531219,17.46784782,17.81027603,17.75620079,17.16642189,16.76199532,16.26568604,15.18358994,471.0,34.3912468,2.63162266666667,0,0.63,80.9231945372954,506.414574948883,80.9231945372954,506.414574948883
1.68370056,6.90043259,10.48666,13.67760468,15.42032337,16.80865479,17.48003006,17.78297234,17.71563148,17.11974907,16.80487823,16.2161274,15.36081314,471.0,34.48027802,2.6321125,0,0.63,80.9497939415569,506.731508859415,80.9497939415569,506.731508859415
1.58281708,6.94670486,10.48200607,13.63783646,15.44474125,16.7637291,17.42144394,17.83183861,17.66988564,17.11643791,16.71760178,16.12281036,15.19540215,471.0,34.54463196,2.63260233333333,0,0.63,80.9725585953539,507.047985181666,80.9725585953539,507.047985181666
1.87910461,6.7279129,10.53781891,13.53487396,15.3527441,16.77099609,17.42821884,17.74028778,17.62810135,17.12228584,16.56713104,16.2343998,15.19373512,471.0,34.44054413,2.63289216666667,0,0.63,80.992832841591,507.364002661502,80.992832841591,507.364002661502
1.41519165,6.77289581,10.34734726,13.45667267,15.385993,16.56221008,17.36779213,17.77241325,17.60231781,17.01471519,16.55031776,16.11578178,15.24290085,471.0,34.35623169,2.632782,0,0.63,81.0097498584728,507.679560044785,81.0097498584728,507.679560044785
1.88158417,6.76982498,10.54470444,13.64295197,15.45484257,16.58784485,17.56391335,17.90843964,17.6260376,17.1073513,16.60294724,16.34499931,15.35435677,471.0,34.32374573,2.63447183333333,0,0.63,81.0233741919289,507.994656077381,81.0233741919289,507.994656077381
1.93907928,6.80417633,10.56980515,13.54986954,15.43396473,16.588974,17.63826752,17.85869408,17.58814621,17.22111702,16.61033249,16.28013229,15.37022972,479.0,34.32618713,2.63516166666667,0,0.63,81.0342492441047,508.309289505153,81.0342492441047,508.309289505153
1.73978424,6.87565231,10.55938721,13.52431107,15.45071888,16.75787354,17.80163193,17.86218643,17.78525543,17.24263763,16.7620163,16.3312149,15.45153999,479.0,34.24621582,2.6357515,0,0.63,81.0446682694164,508.623459073966,81.0446682694164,508.623459073966
2.1153183,7.0632782,10.61339951,13.51828766,15.56633663,16.75754166,17.7508564,17.73687363,17.72419739,17.30129623,16.85764694,16.29367638,15.36371231,458.0,34.29483795,2.63624133333333,0,0.63,81.0504198448659,508.937163529683,81.0504198448659,508.937163529683
1.99165344,6.89302826,10.47307587,13.51905823,15.54708576,16.5983429,17.68421364,17.63323593,17.59843063,17.24264145,16.81453514,16.24176598,15.21681213,490.0,34.27855301,2.63683116666667,0,0.63,81.0580930345427,509.250401618169,81.0580930345427,509.250401618169
1.41131592,6.80171204,10.52357864,13.2868576,15.40663052,16.45837784,17.54721642,17.61724091,17.5106926,17.12996864,16.66257095,16.03507042,15.08568096,490.0,34.1844101,2.637521,0,0.63,81.0625404642868,509.563172085287,81.0625404642868,509.563172085287
1.86621094,6.90151596,10.69828415,13.45619965,15.62736607,16.6900177,17.69216537,17.74540138,17.68701553,17.20041847,16.7268486,16.14731407,15.18138313,490.0,34.26830673,2.63811083333333,0,0.63,81.0665139506432,509.875473676902,81.0665139506432,509.875473676902
1.68171692,6.96802902,10.70389557,13.50780106,15.46168041,16.64860153,17.7232151,17.74703598,17.74599648,17.16377258,16.76460075,16.12288475,15.14307499,490.0,34.20641327,2.63880066666667,0,0.63,81.0508758494136,510.187305138878,81.0508758494136,510.187305138878
1.29879761,6.47007751,10.23589325,13.19150925,15.34446049,16.48822784,17.47659302,17.60562325,17.55321693,16.93436623,16.44553566,15.89970398,14.8715601,490.0,34.11594391,2.6392905,0,0.63,81.0249851317537,510.498665217079,81.0249851317537,510.498665217079
1.10312653,6.44219589,10.2087822,13.18979263,15.26167393,16.53469849,17.45081902,17.622715,17.65810585,16.96341896,16.41594124,16.02990913,14.91746426,490.0,34.02768326,2.63968033333333,0,0.63,80.9877935712149,510.809552657369,80.9877935712149,510.809552657369
0.76689911,6.21657181,10.18111801,13.15870285,15.07690907,16.51522827,17.46956253,17.46215057,17.60328293,16.97153282,16.46778107,15.91098595,15.03756046,490.0,33.90844345,2.63957016666667,0,0.63,80.9368004202624,511.119966205612,80.9368004202624,511.119966205612
0.69664764,6.2273941,10.41871262,12.97765732,15.19721889,16.62849426,17.42895317,17.48481941,17.59522247,17.08141327,16.52956772,15.92131615,15.21795273,490.0,33.84465408,2.57116,0,0.67,80.871677200012,511.429904607672,80.871677200012,511.429904607672
0.61560059,6.29786682,10.51731873,12.96353531,15.20580578,16.65914154,17.35014915,17.58952332,17.62341309,17.05285454,16.5917263,16.07279968,15.12283039,490.0,33.8074379,2.57164983333333,0,0.67,80.7887509562094,511.739366609414,80.7887509562094,511.739366609414
0.49938202,5.86209869,10.37244797,12.93795776,15.07972813,16.52521515,17.37907791,17.44204521,17.59298325,16.99970436,16.60834122,15.96762085,15.02640438,490.0,33.8395462,2.57223966666667,0,0.67,80.6855346621614,512.048350956701,80.6855346621614,512.048350956701
0.45452118,5.71043777,10.34321594,12.95645523,15.09837627,16.29922867,17.44194794,17.50200653,17.43737602,16.9122715,16.58283043,15.96730042,15.18228149,490.0,33.68333817,2.5727295,0,0.67,80.563447537913,512.356856395397,80.563447537913,512.356856395397
0.48888397,5.57680511,10.14684296,13.03188324,15.10367489,16.36814117,17.2629776,17.45755196,17.39004517,16.83254623,16.57139778,16.03118706,14.94916153,490.0,33.74586487,2.57341933333333,0,0.67,80.4228147964215,512.664881671367,80.4228147964215,512.664881671367
0.40641022,5.59260941,10.19927979,13.20051956,15.28447247,16.39945984,17.29216957,17.46866417,17.52561188,16.83218575,16.59098053,16.17058945,14.93368721,490.0,33.79574585,2.57420916666667,0,0.67,80.2619222995803,512.972425530475,80.2619222995803,512.972425530475
0.5047226,5.48596954,10.10583496,13.16823578,15.11237431,16.32950974,17.19061852,17.41160774,17.37288666,16.88127899,16.50862122,16.20623589,14.75311756,490.0,33.80860901,2.574999,0,0.67,80.0860631695823,513.279486718584,80.0860631695823,513.279486718584
0.48088837,5.40351868,10.08901978,13.18546677,15.07782269,16.35346985,17.18155289,17.46686554,17.36660385,16.9747963,16.60109329,16.24724388,14.78635597,490.0,33.8315506,2.57548883333333,0,0.67,79.9033335636049,513.586063981559,79.9033335636049,513.586063981559
0.41998291,5.15418243,10.18425369,12.90079117,14.97753048,16.18807983,16.96393204,17.23402596,17.279459,16.77460861,16.32037926,15.95038605,14.68144417,490.0,33.83213425,2.57567866666667,0,0.67,79.7194434014033,513.892156065264,79.7194434014033,513.892156065264
0.52888489,5.24423218,10.17737198,12.98580551,14.91174603,16.23667526,17.08861732,17.31803894,17.32978821,16.89096069,16.47195053,15.79352951,14.66179848,490.0,33.75198364,2.5755685,0,0.67,79.5415883468427,514.197761715563,79.5415883468427,514.197761715563
0.64839172,5.49132156,10.17965698,13.13301086,14.93451405,16.18871689,17.20744133,17.35392952,17.37104416,16.84239197,16.56308556,16.03494072,14.55702877,490.0,33.88222122,2.57745833333333,0,0.7,79.3767300319545,514.50287967832,79.3767300319545,514.50287967832
0.48869324,5.58473206,10.13151169,12.92142487,14.94245625,16.12325287,17.13860321,17.28732109,17.26202774,16.70422554,16.41197586,15.838974,14.63075161,490.0,33.70861053,2.57804816666667,0,0.7,79.2315869527115,514.807508699399,79.2315869527115,514.807508699399
0.64415741,5.83641052,10.21741104,13.05257797,15.00544071,16.25053024,17.19608116,17.32952881,17.26023865,16.83966255,16.46647644,15.94970703,14.63683891,490.0,33.73659515,2.578838,0,0.7,79.1115478222753,515.111647524665,79.1115478222753,515.111647524665
0.65480804,6.11273193,10.52611542,13.19782257,14.99658298,16.31655502,17.24795723,17.428936,17.301227570000002,16.94724274,16.6131382,15.88413048,14.70420742,490.0,33.86435699,2.57962783333333,0,0.7,79.020344601296,515.415294899981,79.020344601296,515.415294899981
1.02353668,6.50006485,10.47831345,13.3410759,14.98619747,16.41923904,17.38192177,17.48094559,17.44244003,17.1612587,16.6451683,15.91351509,14.72432899,490.0,33.86480713,2.58011766666667,0,0.7,78.9597063603568,515.718449571211,78.9597063603568,515.718449571211
0.76744843,6.18870544,10.07554626,13.0950737,14.84902096,16.22457504,17.14601898,17.3508606,17.29350662,16.95391273,16.41570473,15.79301834,14.56364536,490.0,33.7398262,2.5808075,0,0.7,78.9292615028142,516.02111028422,78.9292615028142,516.02111028422
0.43237305,5.93369293,10.14033508,12.83511353,14.75865078,16.02962112,17.04441261,17.19818878,17.25686455,16.82561111,16.29279137,15.71934509,14.51685619,490.0,33.73975754,2.58139733333333,0,0.7,78.9265969705633,516.323275784871,78.9265969705633,516.323275784871
0.57366943,6.00885391,10.01148605,12.76068878,14.68146038,16.08490372,17.09441948,17.2485199,17.2863102,16.84362602,16.30254936,15.65103912,14.56277752,490.0,33.78922653,2.58208716666667,0,0.7,78.9484106416556,516.624944819029,78.9484106416556,516.624944819029
0.60254669,5.7804718,9.93790054,12.58659363,14.6878767,15.95846272,16.92360306,17.1851368,17.24830437,16.746521,16.16673088,15.58239555,14.51137638,490.0,33.8239975,2.582377,0,0.7,78.9901356092834,516.926116132558,78.9901356092834,516.926116132558
